1,Adeje,28.12271,-16.726
2,Agaete,28.10023,-15.69998
3,Agüimes,27.90539,-15.44609
4,Agulo,28.18778,-17.19678
5,Alajeró,28.06205,-17.24073
6,Antigua,28.42307,-14.01379
7,Arafo,28.33971,-16.42244
8,Arona,28.09962,-16.68102
9,Arrecife,28.96302,-13.54769
10,Artenara,28.02055,-15.64693
11,Arucas,28.11983,-15.52325
12,Barlovento,28.82708,-17.80377
13,Breña Alta,28.65,-17.78333
14,Breña Baja,28.63011,-17.78953
15,Buenavista del Norte,28.37458,-16.86098
16,Candelaria,28.3548,-16.37268
17,Carrizal,27.91161,-15.40558
18,Corralejo,28.73079,-13.86749
19,Costa Calma,28.16155,-14.22691
20,Costa Teguise,28.99838,-13.49911
21,Cruce de Arinaga,27.87656,-15.42798
22,El Cotillo,28.68264,-14.00637
23,El Paso,28.65007,-17.88274
24,Fasnia,28.23638,-16.43886
25,Firgas,28.10711,-15.56299
26,Frontera,27.75404,-18.00367
27,Fuencaliente de la Palma,28.49236,-17.84529
28,Garachico,28.37365,-16.76342
29,Garafía,28.81667,-17.93333
30,Gáldar,28.14701,-15.6502
31,Güimar,28.31122,-16.41276
32,Granadilla de Abona,28.11882,-16.57599
33,Guía de Isora,28.21154,-16.77947
34,Guia,28.13974,-15.63294
35,Haría,29.14553,-13.49986
36,Hermigua,28.16766,-17.19051
37,Icod de los Vinos,28.37241,-16.71188
38,Ingenio,27.91855,-15.43433
39,La Guancha,28.3732,-16.65158
40,La Laguna,28.4853,-16.32014
41,La Matanza de Acentejo,28.45242,-16.4472
42,La Oliva,28.61052,-13.92912
43,La Orotava,28.39076,-16.52309
44,La Victoria de Acentejo,28.43231,-16.46232
45,Las Palmas de Gran Canaria,28.09973,-15.41343
46,Las Rosas,28.01539,-16.65373
47,Lomo de Arico,28.16667,-16.48333
48,Los Gigantes,28.24361,-16.84153
49,Los Llanos de Aridane,28.65851,-17.91821
50,Los Realejos,28.38487,-16.58275
51,Los Silos,28.3661,-16.81552
52,Maspalomas,27.76056,-15.58602
53,Mazo,28.60906,-17.77801
54,Mácher,28.9484,-13.69117
55,Mogán,27.88385,-15.72538
56,Moya,28.11106,-15.58285
57,Nazaret,29.03818,-13.56386
58,Pájara,28.35039,-14.1076
59,Playa Blanca,28.86426,-13.82814
60,Playa de las Américas,28.06403,-16.73012
61,Playa del Ingles,27.7567,-15.5787
62,Provincia de Las Palmas,28.42039,-14.01306
63,Provincia de Santa Cruz de Tenerife,28.16667,-17.33333
64,Puerto de la Cruz,28.41397,-16.54867
65,Puerto del Carmen,28.92313,-13.66579
66,Puerto del Rosario,28.50038,-13.86272
67,Puerto Rico,27.78943,-15.71045
68,Punta de Mujeres,29.1466,-13.44761
69,Puntagorda,28.7749,-17.97741
70,Puntallana,28.73333,-17.73333
71,Realejo Alto,28.37645,-16.58575
72,San Bartolomé,29.00093,-13.613
73,San Bartolomé de Tirajana,27.92481,-15.57329
74,San Isidro,28.07617,-16.558
75,San Juan de la Rambla,28.39276,-16.65015
76,San Miguel De Abona,28.09826,-16.61708
77,San Nicolás,27.9891,-15.78126
78,San Sebastián de la Gomera,28.09163,-17.11331
79,Santa Úrsula,28.42613,-16.48876
80,Santa Brígida,28.03197,-15.50425
81,Santa Cruz de la Palma,28.68351,-17.76421
82,Santa Cruz de Tenerife,28.46824,-16.25462
83,Santa Lucía,27.91174,-15.54071
84,Santiago del Teide,28.294,-16.81618
85,Sauzal,28.46667,-16.41667
86,Tacoronte,28.47688,-16.41016
87,Tanque,28.36667,-16.83333
88,Tazacorte,28.64186,-17.93394
89,Tías,28.96108,-13.64502
90,Tegueste,28.51667,-16.31667
91,Teguise,29.06049,-13.56397
92,Tejeda,27.99508,-15.61543
93,Telde,27.99243,-15.41915
94,Teror,28.06062,-15.54909
95,Tijarafe,28.7,-17.95
96,Tinajo,29.06326,-13.67647
97,Tuineje,28.32372,-14.04722
98,Vallehermosa,28.17944,-17.26664
99,Valleseco,28.0433,-15.57623
100,Valsequillo de Gran Canaria,27.98562,-15.49725
101,Valverde,27.80628,-17.91578
102,Vecindario,27.84636,-15.44455
103,Vega de San Mateo,28.00892,-15.5333
104,Vilaflor,28.15623,-16.63592
105,Yaiza,28.95678,-13.76535